"longitude","latitude","start_date","end_date","label"
-41.799222390993,-3.78508975581867,"2017-01-01","2018-12-31","Cerrado"
-41.5456313336342,-3.80045042971717,"2017-01-01","2018-12-31","Cerrado"
-41.6306989167726,-3.5857882658198,"2017-01-01","2018-12-31","Cerrado"
-41.7178701807132,-4.46419882432713,"2017-01-01","2018-12-31","Cerrado"
-41.6797071561263,-3.47814976031909,"2017-01-01","2018-12-31","Cerrado"
-41.9031302205486,-3.81930772178577,"2017-01-01","2018-12-31","Cerrado"
-41.5478288074309,-3.81811389216506,"2017-01-01","2018-12-31","Cerrado"
-42.0879550238726,-3.79180167254743,"2017-01-01","2018-12-31","Cerrado"
-41.8546094975589,-3.95987142626161,"2017-01-01","2018-12-31","Cerrado"
-41.6462510228401,-3.73083717202886,"2017-01-01","2018-12-31","Cerrado"
-41.6466897713148,-3.72707230839884,"2017-01-01","2018-12-31","Cerrado"
-41.7521785542542,-3.7060129197621,"2017-01-01","2018-12-31","Cerrado"
-41.7662098532485,-3.97359974623626,"2017-01-01","2018-12-31","Cerrado"
-41.5424865159174,-3.79787875484864,"2017-01-01","2018-12-31","Cerrado"
-41.5836851936096,-3.77564880447263,"2017-01-01","2018-12-31","Cerrado"
-41.5882940117106,-3.77585241742852,"2017-01-01","2018-12-31","Cerrado"
-42.1317703342921,-3.40135421970974,"2017-01-01","2018-12-31","Cerrado"
-41.8500601011625,-3.56643795153306,"2017-01-01","2018-12-31","Cerrado"
-41.5891795432738,-3.77426991927993,"2017-01-01","2018-12-31","Cerrado"
-41.9561605106493,-3.3221725870148,"2017-01-01","2018-12-31","Cerrado"
-41.6554588392615,-3.74367532748507,"2017-01-01","2018-12-31","Cerrado"
-42.0853035695813,-3.38423484356326,"2017-01-01","2018-12-31","Cerrado"
-41.7876573205493,-3.44202919811217,"2017-01-01","2018-12-31","Cerrado"
-41.5908543108019,-3.77326280808312,"2017-01-01","2018-12-31","Cerrado"
-41.7300263403736,-4.64466097893088,"2017-01-01","2018-12-31","Cerrado"
-41.7450744583451,-4.62481588649321,"2017-01-01","2018-12-31","Cerrado"
-42.3618501489389,-3.40640066616446,"2017-01-01","2018-12-31","Cerrado"
-41.5339503917215,-3.78831142744385,"2017-01-01","2018-12-31","Cerrado"
-41.6856309885843,-3.72472761156519,"2017-01-01","2018-12-31","Cerrado"
-41.6524658826863,-3.72543416788647,"2017-01-01","2018-12-31","Cerrado"
-41.7656197484101,-3.97465460339986,"2017-01-01","2018-12-31","Cerrado"
-41.7305225251075,-4.64576137341987,"2017-01-01","2018-12-31","Cerrado"
-41.8910297101389,-3.7228448635632,"2017-01-01","2018-12-31","Cerrado"
-41.5488860079803,-3.78843306605549,"2017-01-01","2018-12-31","Cerrado"
-43.4604692436618,-5.5853215634933,"2017-01-01","2018-12-31","Silviculture"
-48.8118684690325,-11.3169967141897,"2017-01-01","2018-12-31","Silviculture"
-48.6426616539394,-11.1552264959195,"2017-01-01","2018-12-31","Silviculture"
-42.531590726914,-6.3914089240677,"2017-01-01","2018-12-31","Silviculture"
-42.3812157286664,-5.98016847293426,"2017-01-01","2018-12-31","Silviculture"
-49.6305482732556,-9.98101266253562,"2017-01-01","2018-12-31","Silviculture"
-48.8362506639141,-11.1667309939457,"2017-01-01","2018-12-31","Silviculture"
-48.8673998466367,-11.2148416749374,"2017-01-01","2018-12-31","Silviculture"
-48.8561524096441,-11.2050246596809,"2017-01-01","2018-12-31","Silviculture"
-48.7799272101524,-11.3380698964441,"2017-01-01","2018-12-31","Silviculture"
-42.8750185399549,-3.33201865964543,"2017-01-01","2018-12-31","Silviculture"
-48.6405490475399,-11.1493091697428,"2017-01-01","2018-12-31","Silviculture"
-48.637885264368,-11.157009247632,"2017-01-01","2018-12-31","Silviculture"
-43.3270692639391,-5.62070605785223,"2017-01-01","2018-12-31","Silviculture"
-42.3651198733069,-6.10160002223507,"2017-01-01","2018-12-31","Silviculture"
-43.0288807707629,-3.32212330250042,"2017-01-01","2018-12-31","Silviculture"
-42.3647599555931,-5.97438618352632,"2017-01-01","2018-12-31","Silviculture"
-43.4223911262956,-5.6159293822337,"2017-01-01","2018-12-31","Silviculture"
-48.6259620793033,-11.1257938558531,"2017-01-01","2018-12-31","Silviculture"
-48.8523207702816,-11.2012163635016,"2017-01-01","2018-12-31","Silviculture"
-43.3442181649363,-5.6296917153076,"2017-01-01","2018-12-31","Silviculture"
-42.3821106605968,-5.93959232566804,"2017-01-01","2018-12-31","Silviculture"
-48.9079088126396,-11.1086704829496,"2017-01-01","2018-12-31","Silviculture"
-42.9340607105481,-5.60378406856783,"2017-01-01","2018-12-31","Silviculture"
-43.4741789088011,-5.58421530329687,"2017-01-01","2018-12-31","Silviculture"
-43.1106565148899,-3.85246358824372,"2017-01-01","2018-12-31","Silviculture"
-43.4634868337668,-5.57789838511395,"2017-01-01","2018-12-31","Silviculture"
-42.9365908108535,-3.80297947826531,"2017-01-01","2018-12-31","Silviculture"
-42.9272286761739,-5.61051490162479,"2017-01-01","2018-12-31","Silviculture"
-42.3607811268654,-6.15224037350007,"2017-01-01","2018-12-31","Silviculture"
-48.6310167231597,-11.1240164050172,"2017-01-01","2018-12-31","Silviculture"
-48.7758214684776,-11.3625776038499,"2017-01-01","2018-12-31","Silviculture"
-42.4529733677556,-6.38313118122263,"2017-01-01","2018-12-31","Silviculture"
-48.8170030110476,-11.3112097173456,"2017-01-01","2018-12-31","Silviculture"
-42.9319534974787,-3.78982731541388,"2017-01-01","2018-12-31","Silviculture"
-49.6312941371307,-9.96925988669056,"2017-01-01","2018-12-31","Silviculture"
-43.3203506891673,-5.62475909030765,"2017-01-01","2018-12-31","Silviculture"
-42.4525728966855,-6.37962121007062,"2017-01-01","2018-12-31","Silviculture"
-43.3147673970473,-5.63477464317209,"2017-01-01","2018-12-31","Silviculture"
-43.3229431455647,-5.62135829808273,"2017-01-01","2018-12-31","Silviculture"
-48.7044774290861,-10.8634800674287,"2017-01-01","2018-12-31","Silviculture"
-42.3788762700955,-6.0419274935282,"2017-01-01","2018-12-31","Silviculture"
-42.387321983032,-5.99763005073237,"2017-01-01","2018-12-31","Silviculture"
-42.9006369730421,-3.32194298866628,"2017-01-01","2018-12-31","Silviculture"
-42.3686548595122,-5.97938648697119,"2017-01-01","2018-12-31","Silviculture"
-48.8085367761692,-11.3161359595285,"2017-01-01","2018-12-31","Silviculture"
-42.8036551414996,-3.33323467626083,"2017-01-01","2018-12-31","Silviculture"
-48.7094482850997,-10.8515445619502,"2017-01-01","2018-12-31","Silviculture"
-48.6335253039053,-11.1240625366151,"2017-01-01","2018-12-31","Silviculture"
-48.7966134873426,-11.1542702827279,"2017-01-01","2018-12-31","Silviculture"
