"longitude","latitude","start_date","end_date","label"
-43.5370021989397,-2.49484270332585,"2017-01-01","2018-12-31","Mangrove"
-43.4200716297366,-2.54898646598981,"2017-01-01","2018-12-31","Mangrove"
-43.4548909203704,-2.56494256802433,"2017-01-01","2018-12-31","Mangrove"
-43.654839494812,-2.49544432687637,"2017-01-01","2018-12-31","Mangrove"
-42.5098296476016,-2.72926658246215,"2017-01-01","2018-12-31","Mangrove"
-42.4935362206792,-2.7372665746911,"2017-01-01","2018-12-31","Mangrove"
-42.0086710460245,-2.79273481235017,"2017-01-01","2018-12-31","Mangrove"
-41.9202610779459,-2.80924574154538,"2017-01-01","2018-12-31","Mangrove"
-42.1550018423588,-2.75671073810373,"2017-01-01","2018-12-31","Mangrove"
-43.448400530982,-2.56496818449214,"2017-01-01","2018-12-31","Mangrove"
-41.9920728280744,-2.81369666668295,"2017-01-01","2018-12-31","Mangrove"
-42.7013389432569,-2.70402358144338,"2017-01-01","2018-12-31","Mangrove"
-42.7035761086725,-2.6485585283892,"2017-01-01","2018-12-31","Mangrove"
-43.4737610773046,-2.56646847806364,"2017-01-01","2018-12-31","Mangrove"
-43.4087745546609,-2.35414507733157,"2017-01-01","2018-12-31","Mangrove"
-42.4406119139495,-2.73453860254401,"2017-01-01","2018-12-31","Mangrove"
-43.4580981892123,-2.35737213883271,"2017-01-01","2018-12-31","Mangrove"
-43.471971442968,-2.54932394239524,"2017-01-01","2018-12-31","Mangrove"
-43.3888179914603,-2.43176044247355,"2017-01-01","2018-12-31","Mangrove"
-43.6060263045497,-2.51423247231302,"2017-01-01","2018-12-31","Mangrove"
-43.5270506810186,-2.47901548120235,"2017-01-01","2018-12-31","Mangrove"
-43.354266975285,-2.3593902970645,"2017-01-01","2018-12-31","Mangrove"
-41.8338879374096,-2.74127820809677,"2017-01-01","2018-12-31","Mangrove"
-42.0724427977687,-2.75075771377984,"2017-01-01","2018-12-31","Mangrove"
-43.4518568683304,-2.35089779726016,"2017-01-01","2018-12-31","Mangrove"
-43.529841449732,-2.42597650009509,"2017-01-01","2018-12-31","Mangrove"
-43.3736453477745,-2.48269974132244,"2017-01-01","2018-12-31","Mangrove"
-43.6636596001279,-2.52016995316431,"2017-01-01","2018-12-31","Mangrove"
-42.0891227145889,-2.74035971983652,"2017-01-01","2018-12-31","Mangrove"
-41.982877803489,-2.81980350236842,"2017-01-01","2018-12-31","Mangrove"
-43.4604831978628,-2.53127002760315,"2017-01-01","2018-12-31","Mangrove"
-42.0768472405648,-2.79348596480062,"2017-01-01","2018-12-31","Mangrove"
-43.3259991224687,-2.3566812389661,"2017-01-01","2018-12-31","Mangrove"
-43.6142826638239,-2.53947962297535,"2017-01-01","2018-12-31","Mangrove"
-43.4348368790283,-2.60917682828385,"2017-01-01","2018-12-31","Mangrove"
-42.0625886887938,-2.8104876966742,"2017-01-01","2018-12-31","Mangrove"
-43.6154421074148,-2.54467313094995,"2017-01-01","2018-12-31","Mangrove"
-43.6028358546357,-2.52007750658281,"2017-01-01","2018-12-31","Mangrove"
-41.9273786304556,-2.84504419090914,"2017-01-01","2018-12-31","Mangrove"
-43.5595588114422,-2.49162162560402,"2017-01-01","2018-12-31","Mangrove"
-43.4009699788378,-2.5393156863406,"2017-01-01","2018-12-31","Mangrove"
-43.4532760923953,-2.57192897351237,"2017-01-01","2018-12-31","Mangrove"
-41.9558257866814,-2.82568248316122,"2017-01-01","2018-12-31","Mangrove"
-43.4144615362652,-2.47557649786338,"2017-01-01","2018-12-31","Mangrove"
-41.9853560215644,-2.81882639987235,"2017-01-01","2018-12-31","Mangrove"
-41.9116822911219,-2.79478567161234,"2017-01-01","2018-12-31","Mangrove"
-43.6736003431329,-2.53653186983302,"2017-01-01","2018-12-31","Mangrove"
-41.996657875307,-2.82039595758614,"2017-01-01","2018-12-31","Mangrove"
-43.6007876411698,-2.5096996540765,"2017-01-01","2018-12-31","Mangrove"
-43.6288714001147,-2.5543889958232,"2017-01-01","2018-12-31","Mangrove"
-41.9758266962575,-2.86420004928808,"2017-01-01","2018-12-31","Mangrove"
-43.5225857581972,-2.44658273166659,"2017-01-01","2018-12-31","Mangrove"
-43.3788183172056,-2.48886154641036,"2017-01-01","2018-12-31","Mangrove"
-43.4326113339287,-2.5893071036156,"2017-01-01","2018-12-31","Mangrove"
-43.5751615913279,-2.50820057403582,"2017-01-01","2018-12-31","Mangrove"
-43.3885378717576,-2.43202093995112,"2017-01-01","2018-12-31","Mangrove"
-41.9323609827676,-2.77346172667621,"2017-01-01","2018-12-31","Mangrove"
-42.2194080897001,-2.73748686389659,"2017-01-01","2018-12-31","Mangrove"
-43.4199372331165,-2.41640232889333,"2017-01-01","2018-12-31","Mangrove"
-42.130678855807,-2.76868408875117,"2017-01-01","2018-12-31","Mangrove"
-41.9592932626105,-2.80171915724606,"2017-01-01","2018-12-31","Mangrove"
-43.3945016551478,-2.5602134426852,"2017-01-01","2018-12-31","Mangrove"
-43.4360436790912,-2.62738078772455,"2017-01-01","2018-12-31","Mangrove"
-42.0998760438144,-2.73566960441952,"2017-01-01","2018-12-31","Mangrove"
-43.4994944280904,-2.54358472469019,"2017-01-01","2018-12-31","Mangrove"
-42.2606376237296,-2.80614765941845,"2017-01-01","2018-12-31","Mangrove"
-41.934794768496,-2.81745996184708,"2017-01-01","2018-12-31","Mangrove"
-43.6690790127668,-2.51982860651426,"2017-01-01","2018-12-31","Mangrove"
-43.5238776914962,-2.4409371674329,"2017-01-01","2018-12-31","Mangrove"
-43.3534740192413,-2.53696440881583,"2017-01-01","2018-12-31","Mangrove"
-43.6397618261654,-2.53771654986628,"2017-01-01","2018-12-31","Mangrove"
-43.6386012133376,-2.57643472814059,"2017-01-01","2018-12-31","Mangrove"
-42.0304088153259,-2.8034210290343,"2017-01-01","2018-12-31","Mangrove"
-41.9881276345324,-2.81732003708706,"2017-01-01","2018-12-31","Mangrove"
-42.0848007227065,-2.74017531435934,"2017-01-01","2018-12-31","Mangrove"
-43.3111393287112,-2.35665388949308,"2017-01-01","2018-12-31","Mangrove"
-42.1699907883274,-2.72862286480749,"2017-01-01","2018-12-31","Mangrove"
-43.606967175268,-2.58366026063847,"2017-01-01","2018-12-31","Mangrove"
-42.2119225011364,-2.71603410985091,"2017-01-01","2018-12-31","Mangrove"
-43.4197067645737,-2.47984251393922,"2017-01-01","2018-12-31","Mangrove"
-43.4571028085118,-2.59240203834766,"2017-01-01","2018-12-31","Mangrove"
-42.0993066794957,-2.76816180284512,"2017-01-01","2018-12-31","Mangrove"
-43.3565868552865,-2.42646389990457,"2017-01-01","2018-12-31","Mangrove"
-42.0878364341023,-2.82782075567959,"2017-01-01","2018-12-31","Mangrove"
-43.5166389110957,-2.55507240206878,"2017-01-01","2018-12-31","Mangrove"
-42.0262635034194,-2.80541083777271,"2017-01-01","2018-12-31","Mangrove"
-43.5976851354739,-2.52774687666535,"2017-01-01","2018-12-31","Mangrove"
-42.0094072350091,-2.82609099028267,"2017-01-01","2018-12-31","Mangrove"
-43.4290599448295,-2.36793397784171,"2017-01-01","2018-12-31","Mangrove"
-42.2461085131199,-2.70094473402455,"2017-01-01","2018-12-31","Mangrove"
-43.6608001563668,-2.52440129002642,"2017-01-01","2018-12-31","Mangrove"
-43.6201267859182,-2.60800075875115,"2017-01-01","2018-12-31","Mangrove"
-43.4637454475407,-2.38687606931016,"2017-01-01","2018-12-31","Mangrove"
-42.5176445878039,-2.71685225723181,"2017-01-01","2018-12-31","Mangrove"
-43.4467703615186,-2.55081116811626,"2017-01-01","2018-12-31","Mangrove"
-42.0658344242222,-2.74072019293116,"2017-01-01","2018-12-31","Mangrove"
-41.931706015873,-2.78237504183701,"2017-01-01","2018-12-31","Mangrove"
-42.5052377334189,-2.70929613747919,"2017-01-01","2018-12-31","Mangrove"
-43.3816781335187,-2.37047142395047,"2017-01-01","2018-12-31","Mangrove"
-41.9541672088477,-2.82019249491271,"2017-01-01","2018-12-31","Mangrove"
-42.0448086237435,-2.83383924913738,"2017-01-01","2018-12-31","Mangrove"
-43.3750780027355,-2.43774483877707,"2017-01-01","2018-12-31","Mangrove"
-43.3151710105291,-2.3785057843503,"2017-01-01","2018-12-31","Mangrove"
-43.332427318046,-2.37238684815987,"2017-01-01","2018-12-31","Mangrove"
-42.3991282646134,-2.75612097103855,"2017-01-01","2018-12-31","Mangrove"
-42.0626044704726,-2.74031113751701,"2017-01-01","2018-12-31","Mangrove"
-43.4217806401921,-2.36033488548364,"2017-01-01","2018-12-31","Mangrove"
-43.3410282763531,-2.36647816122826,"2017-01-01","2018-12-31","Mangrove"
-42.0412233309876,-2.79738176706155,"2017-01-01","2018-12-31","Mangrove"
-42.4732202445157,-2.73778344865593,"2017-01-01","2018-12-31","Mangrove"
-41.9193604544124,-2.77994459616608,"2017-01-01","2018-12-31","Mangrove"
-41.962698259185,-2.7980727523254,"2017-01-01","2018-12-31","Mangrove"
-42.5082533688432,-2.70833634552428,"2017-01-01","2018-12-31","Mangrove"
-43.5726797887731,-2.51678279741417,"2017-01-01","2018-12-31","Mangrove"
-43.4410438566919,-2.57363464603673,"2017-01-01","2018-12-31","Mangrove"
-43.5543616557933,-2.48600469721776,"2017-01-01","2018-12-31","Mangrove"
-42.2561713333812,-2.79647746105223,"2017-01-01","2018-12-31","Mangrove"
-43.457787691476,-2.35844525876998,"2017-01-01","2018-12-31","Mangrove"
-41.9920792138519,-2.87031673031757,"2017-01-01","2018-12-31","Mangrove"
-42.0916253670767,-2.82148028865006,"2017-01-01","2018-12-31","Mangrove"
-43.4449410550508,-2.59221321712558,"2017-01-01","2018-12-31","Mangrove"
-42.1908854345805,-2.75931439331363,"2017-01-01","2018-12-31","Mangrove"
-43.3778078700669,-2.41561317529526,"2017-01-01","2018-12-31","Mangrove"
-43.5825679871696,-2.51986326923299,"2017-01-01","2018-12-31","Mangrove"
-42.0286209177897,-2.78193989930927,"2017-01-01","2018-12-31","Mangrove"
-41.9606622459606,-2.78877285531318,"2017-01-01","2018-12-31","Mangrove"
-43.4555542572645,-2.60481103692673,"2017-01-01","2018-12-31","Mangrove"
-41.9628435925601,-2.86391195538615,"2017-01-01","2018-12-31","Mangrove"
-42.0119706398066,-2.81048736785413,"2017-01-01","2018-12-31","Mangrove"
-43.3901333762456,-2.54703596987955,"2017-01-01","2018-12-31","Mangrove"
-43.4345995227967,-2.56525895699964,"2017-01-01","2018-12-31","Mangrove"
-41.984747306031,-2.77626242869695,"2017-01-01","2018-12-31","Mangrove"
-42.0649249443979,-2.79378958527677,"2017-01-01","2018-12-31","Mangrove"
-41.8917972839616,-2.73512388719091,"2017-01-01","2018-12-31","Mangrove"
-41.9485373636256,-2.81263459138792,"2017-01-01","2018-12-31","Mangrove"
-41.9509457733215,-2.81328035052639,"2017-01-01","2018-12-31","Mangrove"
-42.0703745652346,-2.7929386383509,"2017-01-01","2018-12-31","Mangrove"
-43.3750783494331,-2.57329832663406,"2017-01-01","2018-12-31","Mangrove"
-43.4152568157764,-2.46882842128077,"2017-01-01","2018-12-31","Mangrove"
-43.4490318358456,-2.43323302469422,"2017-01-01","2018-12-31","Mangrove"
-41.9725112180128,-2.8594521559326,"2017-01-01","2018-12-31","Mangrove"
-42.4449340495488,-2.73471750627631,"2017-01-01","2018-12-31","Mangrove"
-43.4061459166324,-2.3665211319727,"2017-01-01","2018-12-31","Mangrove"
-43.4036527824784,-2.45401716198822,"2017-01-01","2018-12-31","Mangrove"
-42.2500860803938,-2.84471503864418,"2017-01-01","2018-12-31","Mangrove"
-43.3161575214332,-2.38098446968632,"2017-01-01","2018-12-31","Mangrove"
-43.6096361676567,-2.5116560778958,"2017-01-01","2018-12-31","Mangrove"
-41.949829985591,-2.78261571699505,"2017-01-01","2018-12-31","Mangrove"
-41.9591601578914,-2.79223042091565,"2017-01-01","2018-12-31","Mangrove"
-43.4284113209533,-2.61462495043345,"2017-01-01","2018-12-31","Mangrove"
-43.4710451340002,-2.55958948549083,"2017-01-01","2018-12-31","Mangrove"
-43.4474986987696,-2.61046906559715,"2017-01-01","2018-12-31","Mangrove"
-42.0627665913885,-2.81266272067887,"2017-01-01","2018-12-31","Mangrove"
-43.5731959264416,-2.53198287103023,"2017-01-01","2018-12-31","Mangrove"
-43.3791322689614,-2.53767165526811,"2017-01-01","2018-12-31","Mangrove"
